Text-Link,Text-Category,Deepseek:32b,Named entity recognition,Ground truth,Named Entities,
https://timesofmalta.com/article/police-arrest-28-people-found-illegally-living-malta.1097212,Crime and Justice,Male: 0 Female: 0 Unknown: 28,Male: 0 Female: 0 Unknown: 0,Male: 0 Female: 0 Unknown: 28,28 detained people,
https://maltatoday.com/news/court_and_police/132363/maltese_hackers_extradition_case_reheard_after_legal_amendment,Crime and Justice,Male: 7 Female: 1 Unknown: 2,Male: 4 Female: 0 Unknown: 0,Male: 7 Female: 1 Unknown: 0,Daniel Meli - M Franco Debono - M Arthur Azzopardi - M Leonard Caruana - M Mario Cuschieri - M Robinson Mifsud - M Shaun Scerri De Carlo - M Daphne Baldacchino - F,
https://timesofmalta.com/article/degiorgio-brothers-refuse-answer-questions-case-yorgen-fenech.1092961,Crime and Justice,Male: 14 Female: 4 Unknown: 1,Male: 7 Female: 3 Unknown: 0,Male: 14 Female: 4 Unknown: 0,George Degiorgio - M Alfred Degiorgio - M Daphne Caruana Galizia - F Vince Muscat - M Yorgen Fenech - M Melvin Theuma - M Keith Arnaud - M Anthony Vella - M Godwin Cini - M Danika Vella - F Kurt Zahra - M Charles Mercieca - M Marion Camilleri - F Jason Azzopardi - M Wayne Camilleri - M Noel Bianco - M Leslie Cuschieri - M Abigail Critien - F,
https://timesofmalta.com/article/almost-10300-domestic-violence-charges-issued-31-months.1097024,Crime and Justice,Male: 4 Female: 3 Unknown: 0,Male: 0 Female: 4 Unknown: 0,Male: 4 Female: 3 Unknown: 0,Angelo Gafa - M Nicolette Ghirxi - F Edward Johnston - M Geoffrey Valenzia - M Bernice Cassar - F Samantha Pace Gasan - F Alfred Grixti - M,
https://maltatoday.com/news/court_and_police/131466/jason_azzopardi_guilty_of_libel_over_hsbc_heist_claims_about_carmelo_abela,Crime and Justice,Male: 8 Female: 1 Unknown: 1,Male: 3 Female: 0 Unknown: 0,Male: 8 Female: 1 Unknown: 1,Jason Azzopardi - M Carmelo Abela - M George Degiorgio - M Alfred Degiorgio - M Vincent Muscat - M Chris Cardona - M Robert Abela - M Pawlu Lia - M Rachel Montebello - F Zammit Maempel - U,
https://maltatoday.com/news/court_and_police/128865/lesa_official_suffers_grievous_injuries_after_motorcycle_crash,Crime and Justice,Male: 1 Female: 1 Unknown: 0,Male: 0 Female: 0 Unknown: 0,Male: 1 Female: 1 Unknown: 0,LESA official - F Man - M,
https://maltatoday.com/news/court_and_police/130622/motorcycle_driver_hospitalised_in_msida_traffic_accident,Crime and Justice,Male: 3 Female: 0 Unknown: 0,Male: 0 Female: 0 Unknown: 0,Male: 2 Female: 0 Unknown: 1,64-year old - M 25-year old - U 43-year old,
https://timesofmalta.com/article/man-accused-stealing-30000-parents-home.1100312,Crime and Justice,Male: 7 Female: 1 Unknown: 4,Male: 7 Female: 0 Unknown: 0,Male: 7 Female: 3 Unknown: 0,Steve Frendo - M Parent 1  - M Parent 2 - F Partner - F Matthew Xuereb - M Alex Scerri Herrera - M Joseph Mercieca - M Leonard Caruana - M Miryea Mifsud - F Daryl Farr - M,
https://maltatoday.com/news/court_and_police/129823/woman_grievously_injured_after_falling_down_shaft_in_paceville_construction_site,Crime and Justice,Male: 0 Female: 1 Unknown: 0,Male: 0 Female: 0 Unknown: 0,Male: 0 Female: 1 Unknown: 0,Woman - F,
https://maltatoday.com/news/court_and_police/131659/pm_cancelled_dubai_visit_when_tipped_off_about_joseph_muscat_residence_raid_azzopardi_tells_court__,Crime and Justice,Male: 10 Female: 2 Unknown: 0,Male: 6 Female: 0 Unknown: 0,Male: 13 Female: 2 Unknown: 0,Robert Abela - M Joseph Muscat - M Jason Azzopardi - M Police Commissioner - M Robert Aquilina - M Vince Galea - M Degiorgio brother - M Degiorgio brother - M Daphne Caruana Galizia - F Gabriella Vella - F Charlon Gouder - M Chris Cardona - M Edward Scicluna - M Konrad Mizzi - M James D'Agostino - M,
https://maltatoday.com/news/court_and_police/132711/murderer_has_sentence_reduced_from_42_years_to_35_years,Crime and Justice,Male: 10 Female: 1 Unknown: 0,Male: 10 Female: 0 Unknown: 0,Male: 10 Female: 1 Unknown: 0,Elliot Paul Busuttil - M Mario Farrugia - M Emil Vassilev Marinov - M Consuelo Scerri Herrera - F Neville Camilleri - M Edward Gatt - M Shaun Zammit - M Arthur Azzopardi - M Jacob Magri - M Jason Azzopardi - M Kris Busietta - M,
https://timesofmalta.com/article/have-seen-girl.1097442,Crime and Justice,Male: 0 Female: 1 Unknown: 0,Male: 0 Female: 2 Unknown: 0,Male: 0 Female: 1 Unknown: 0,Sharona Grima - F,
https://maltatoday.com/news/court_and_police/129236/sicilian_man_arrested_in_malta_after_italian_authorities_issue_arrest_warrant,Crime and Justice,Male: 5 Female: 0 Unknown: 2,Male: 6 Female: 0 Unknown: 0,Male: 4 Female: 0 Unknown: 1,Gianluca Caruso - M Joseph Gatt - M partner - U Roderick Spiteri - M Charles Mercieca - M,
https://maltatoday.com/news/court_and_police/131000/man_accused_of_stealing_motorcycle_intended_to_return_it_after_his_car_was_repaired,Crime and Justice,Male: 3 Female: 2 Unknown: 0,Male: 5 Female: 0 Unknown: 0,Male: 3 Female: 2 Unknown: 0,Leon Lee Zammit - M Nadia Helena Vella - F Jeffrey Scicluna - M Brendem Hewer - M Rachel Tua - F,
https://maltatoday.com/news/court_and_police/131115/huntershooteachotheraccidentally,Crime and Justice,Male: 1 Female: 0 Unknown: 1,Male: 0 Female: 0 Unknown: 0,Male: 1 Female: 0 Unknown: 1,Hunter - M Hunter - U,
https://timesofmalta.com/article/two-teenagers-charged-sex-underage-person.1094118,Crime and Justice,Male: 3 Female: 4 Unknown: 0,Male: 2 Female: 5 Unknown: 0,Male: 4 Female: 2 Unknown: 0,Jake - M Father - M girl - F Abigail Critien - M Marie-Louise Coleiro Preca - F David Gatt - M,
https://timesofmalta.com/article/driver-conditionally-discharged-unfortunate-incident-killed-wife.1097294,Crime and Justice,Male: 3 Female: 3 Unknown: 1,Male: 0 Female: 1 Unknown: 0,Male: 3 Female: 3 Unknown: 1,Driver - M Wife - F Natasha Galea Sciberras - F Franco Debono - M Silvio Brincat - M Marion Camilleri - F Forensic pathologist - U,
https://timesofmalta.com/article/two-arrested-msida-drug-bust.1097401,Crime and Justice,Male: 2 Female: 4 Unknown: 0,Male: 1 Female: 0 Unknown: 0,Male: 2 Female: 4 Unknown: 0,Man - M Man - M Woman - F Woman - F Woman - F Giannella Caruana Busuttil - F,
https://timesofmalta.com/article/teens-granted-bail-admitting-stealing-jewellery-naxxar-property.1092861,Crime and Justice,Male: 5 Female: 3 Unknown: 0,Male: 8 Female: 0 Unknown: 0,Male: 6 Female: 3 Unknown: 0,Alekxander Turnball - M Jamie Nicholas Jameson Magro - M Owner - M Elaine Rizzo - F Arthur Azzopardi - M Brandon Bonnici - M Francesca Maria Calleja - F Frank Anthony Tabone - M Julia Micallef Stafrace - F,
https://timesofmalta.com/article/nine-months-jail-party-organiser-damaged-cars-assaulted-policeman.1098540,Crime and Justice,Male: 4 Female: 1 Unknown: 0,Male: 3 Female: 0 Unknown: 0,Male: 3 Female: 1 Unknown: 0,Jon Vila Jauregui - M Donatella Frendo Dimech - F Roderick Attard - M policeman - M,
https://timesofmalta.com/article/man-set-fire-ex-car-threatened-jailed-ordered-pay-127k.1098269,Crime and Justice,Male: 6 Female: 3 Unknown: 0,Male: 1 Female: 3 Unknown: 0,Male: 6 Female: 3 Unknown: 1,Omar Djelassi - M partner - F mother - F man - M Rachel Montebello - F Arson Expert - U Mario Sciberras - M Jeffrey Scicluna Briffa - M Darren Buhagiar - M Ishmael Psaila - M,
https://maltatoday.com/news/court_and_police/132382/man_sentenced_to_19_months_imprisonment_for_stealing_ladder_and_breaching_bail_conditions,Crime and Justice,Male: 2 Female: 0 Unknown: 1,Male: 2 Female: 0 Unknown: 0,Male: 2 Female: 0 Unknown: 1,Michael Spiteri - M Leonard Caruana - M ladder owner - U,
https://maltatoday.com/news/court_and_police/132709/victims_identity_in_gira_murder_still_unknown,Crime and Justice,Male: 1 Female: 0 Unknown: 1,Male: 0 Female: 0 Unknown: 0,Male: 1 Female: 0 Unknown: 0,Victim - M spokesperson - U,
https://timesofmalta.com/article/man-faces-drug-trafficking-charges-beach-club-arrest.1094508,Crime and Justice,Male: 3 Female: 2 Unknown: 0,Male: 4 Female: 0 Unknown: 0,Male: 3 Female: 1 Unknown: 0,Ryan Debono - M Ann Marie Thake - F Warren - Galea - M Amadeus Cachia - M Woman - F,
https://maltatoday.com/news/court_and_police/128917/alberto_chang_attempted_to_pay_8560_bill_with_noncashable_cheque_hotel_manager_tells_court,Crime and Justice,Male: 5 Female: 3 Unknown: 0,Male: 4 Female: 0 Unknown: 0,Male: 5 Female: 3 Unknown: 0,Alberto Chang Rajii - M Gabriella Vella - F Ilona Schembri - F Jesmond Debono - M Claire Sammut - F Daryl Farr - M Nico Zammit - M Chris Cilia - M,
https://maltatoday.com/news/court_and_police/131205/motorist_killed_in_ejtun_road_accident,Crime and Justice,Male: 2 Female: 0 Unknown: 0,Male: 2 Female: 0 Unknown: 0,Male: 2 Female: 0 Unknown: 0,man - M Anthony Agius Bonnici - M,
https://timesofmalta.com/article/two-companies-awarded-427000-damage-caused-2003-storm.1101219,Crime and Justice,Male: 5 Female: 0 Unknown: 0,Male: 5 Female: 0 Unknown: 0,Male: 5 Female: 0 Unknown: 0,Giannino Caruana Demajo - M Anthony Ellul - M Robert G Mangion - M Hugh Perlata - M Robert Vella Baldacchino - M,
https://timesofmalta.com/article/woman-hospitalised-car-overturns-central-link.1094248,Crime and Justice,Male: 2 Female: 1 Unknown: 0,Male: 0 Female: 0 Unknown: 0,Male: 2 Female: 1 Unknown: 0,Woman - F Man - M Man - M,
https://maltatoday.com/news/court_and_police/130596/argument_in_swieqi_leads_to_use_of_hammer,Crime and Justice,Male: 7 Female: 0 Unknown: 2,Male: 0 Female: 0 Unknown: 0,Male: 4 Female: 0 Unknown: 0,Injured Man - M Three Men with hammers Man - M x3,
https://timesofmalta.com/article/angelo-gafa-term-police-commissioner-renewed-four-years.1094679,Crime and Justice,Male: 3 Female: 0 Unknown: 0,Male: 4 Female: 0 Unknown: 0,Male: 4 Female: 0 Unknown: 0,Angelo Gafa - M Prime Minister - M Bernard Grech - M Robert Aquilina - M,
https://maltatoday.com/news/court_and_police/130836/vitals_fraud_fearne_scicluna_2,Crime and Justice,Male: 5 Female: 0 Unknown: 0,Male: 5 Female: 0 Unknown: 0,Male: 5 Female: 0 Unknown: 0,Leonard Caruana - M Chris Fearne - M Edward Scicluna - M Chris Cardona - M Joseph Muscat - M,
https://timesofmalta.com/article/man-found-dead-suspected-electric-shock.1096738,Crime and Justice,Male: 2 Female: 1 Unknown: 0,Male: 3 Female: 0 Unknown: 0,Male: 2 Female: 1 Unknown: 0,Lawrence Piscopo - M Ann - F Antoinette Agius Bonnici - M,
https://maltatoday.com/news/court_and_police/129056/construction_worker_pleads_guilty_to_string_of_burglaries_in_msida,Crime and Justice,Male: 2 Female: 2 Unknown: 0,Male: 5 Female: 0 Unknown: 0,Male: 3 Female: 1 Unknown: 0,Hussein Aldghim - M Giannella Camilleri Busuttil - F Eman Hayman - M Stephen Gulia - M,
https://timesofmalta.com/article/are-ready-because-i-am.1096706,Crime and Justice,Male: 3 Female: 1 Unknown: 1,Male: 4 Female: 0 Unknown: 0,Male: 3 Female: 1 Unknown: 1,Edward Johnston - M Nicolette Ghirxi - F Bartender - U Angelo Gafa - M another Edward - M,
https://maltatoday.com/news/court_and_police/130543/cocaine_sex_parties_with_prostitutes_kept_identita_officials_quiet_over_fraudulently_issued_id_cards_lawyer_,Crime and Justice,Male: 3 Female: 3 Unknown: 0,Male: 5 Female: 0 Unknown: 0,Male: 5 Female: 3 Unknown: 0,Jason Azzopardi - M Maria Spiteri - F Bernard Attard - M Moustafa Ata Moussa Darwish - M British Woman - F Kevan Azzopardi - M Latvian man - M Rosario - F,
https://maltatoday.com/news/court_and_police/129929/man_acquitted_of_defiling_his_former_girlfriends_nieces_after_testimony_puts_their_claim_in_doubt_,Crime and Justice,Male: 5 Female: 8 Unknown: 2,Male: 1 Female: 1 Unknown: 0,Male: 3 Female: 7 Unknown: 0,Man - M Girlfriend - F Niece - F Niece - F Claire Stafrace Zammit - F Grandmother - F Darlene Grima - F Dorianne Tabone - F Andy Rotin - M Jason Grima - M,
https://maltatoday.com/news/court_and_police/128934/individuals_companies_identified_as_money_laundering_suspects_in_vitals_inquiry,Crime and Justice,Male: 3 Female: 1 Unknown: 1,Male: 3 Female: 2 Unknown: 0,Male: 3 Female: 1 Unknown: 0,Joseph Muscat - M Keith Schembri - M Konrad Mizzi - M Gabriella Vella - F,
https://maltatoday.com/news/court_and_police/130506/teen_hospitalised_after_twostorey_fall_,Crime and Justice,Male: 0 Female: 1 Unknown: 0,Male: 0 Female: 0 Unknown: 0,Male: 0 Female: 1 Unknown: 0,Woman - F,
https://timesofmalta.com/article/man-injured-losing-control-motorcycle.1098067,Crime and Justice,Male: 1 Female: 0 Unknown: 0,Male: 0 Female: 0 Unknown: 0,Male: 1 Female: 0 Unknown: 0,Man - M,
https://timesofmalta.com/article/fearne-scicluna-others-back-court-vitals-charges.1094050,Crime and Justice,Male: 21 Female: 2 Unknown: 0,Male: 3 Female: 0 Unknown: 0,Male: 18 Female: 2 Unknown: 0,Chris Fearne - M Edward Scicluna - M Leonard Caruana - M Franklin Calleja - M Rennie Stivala - M Gabriella Vella - F Joseph Caruana - M Deborah Ann Chappell - F Joseph Muscat - M Alfred Camilleri - M Joseph Rapa - M Ronald Mizzi -M James Camenzuli - M Manuel Castagna - M Robert Borg - M Kenneth Deguara - M Kevin Deguara - M Jean Carl Farrugia - M Bradley Gatt - M Aron Mifsud Bonnici - M,
https://maltatoday.com/news/court_and_police/130048/shaukat_ali_charged_with_corruption_money_laundering_over_vitals_fraud_involvement,Crime and Justice,Male: 7 Female: 5 Unknown: 2,Male: 8 Female: 0 Unknown: 0,Male: 11 Female: 6 Unknown: 0,Shaukat Ali Chaudry - M Asia Parveen Shaukat - F Rachel Montebello - F Rebekah Spiter - F Shazoo Ghaznavi - M Wayne Rodney Borg - M Gabriella Vella - F Keith Schembri - M Shaukat Asad Ali - M Wasay Attaoul Bhatti - M Leonard Caruana - M Joseph Muscat - M Konrad Mizzi - M Sri Ram Tumuluri - M Jessica Formosa - F Alex Scerri Herrera - M Jeanine Depasquale - F,
https://maltatoday.com/news/court_and_police/129137/three_men_hospitalised_with_knife_injuries_after_two_separate_arguments,Crime and Justice,Male: 1 Female: 1 Unknown: 3,Male: 1 Female: 0 Unknown: 0,Male: 4 Female: 1 Unknown: 0,Man - M Man - M Man - M Carolina Farrugia Frendo - F Man - M,
https://maltatoday.com/news/court_and_police/131576/man_seriously_injured_after_falling_near_qui_si_sana,Crime and Justice,Male: 1 Female: 0 Unknown: 0,Male: 0 Female: 0 Unknown: 0,Male: 1 Female: 0 Unknown: 0,Man - M,
https://maltatoday.com/news/court_and_police/132763/man_to_be_charged_with_trying_to_break_into_gozo_cathedral,Crime and Justice,Male: 2 Female: 1 Unknown: 0,Male: 1 Female: 0 Unknown: 0,Male: 2 Female: 1 Unknown: 1,Man - M Man - M Security Officer - U Brigitte Sultana - F,
https://timesofmalta.com/article/man-charged-repeatedly-raping-nineyearold-daughter.1093035,Crime and Justice,Male: 5 Female: 7 Unknown: 1,Male: 1 Female: 6 Unknown: 0,Male: 4 Female: 6 Unknown: 1,Man - M Daughter - F Sister - F Teacher - U Ann Marie Thake - F Cynthia Tomasuolo - F Wayne Buhagiar - M Ilona Schembri - F Arthur Azzopardi - M Jacob Magri - M Maria Claire Ellul - F,
https://maltatoday.com/news/court_and_police/131197/court_stops_defence_lawyer_from_probing_vitals_inquiry_experts_qualifications,Crime and Justice,Male: 18 Female: 4 Unknown: 0,Male: 0 Female: 3 Unknown: 0,Male: 18 Female: 4 Unknown: 0,Franco Debono - M Miroslava Milenovi? - F Edwina Grima - F Kevin Deguara - M Stefano Filletti - M Jeremy Harbinson - M Shaukat Ali Chaudry - M Aasia Parveen Shaukat - F Deborah Chappell - F Joseph Mizzi - M Chris Fearne - M Edward Scicluna - M Ronald Mizzi - M Alfred Camilleri - M Joseph Rapa - M Kenneth Deguara - M Jean Carl Farrugia - M Bradley Gatt - M Aron Mifsud Bonnici - M James Camenzuli - M Emmanuel Castagna - M Robert Borg - M,
https://timesofmalta.com/article/unidentified-man-dies-following-fall-st-julian.1091865,Crime and Justice,Male: 1 Female: 0 Unknown: 0,Male: 0 Female: 0 Unknown: 0,Male: 1 Female: 0 Unknown: 0,Man - M,
https://timesofmalta.com/article/attorney-general-sabotaging-joseph-muscat-prosecution-ngo-alleges.1092273,Crime and Justice,Male: 3 Female: 1 Unknown: 1,Male: 2 Female: 3 Unknown: 0,Male: 4 Female: 1 Unknown: 0,Victoria Buttigieg - F Joseph Muscat - M Jason Azzopardi - M Giovanni Grixti - M Chris Fearne - M,
https://timesofmalta.com/article/joseph-muscat-charged-bribery-criminal-association.1092078,Crime and Justice,Male: 28 Female: 1 Unknown: 0,Male: 15 Female: 0 Unknown: 0,Male: 23 Female: 1 Unknown: 0,Joseph Muscat - M Keith Schembri - M Konrad Mizzi - M David Meli - M Brian Tonna - M Karl Cini - M Christopher Spiteri - M Clarence John Conger-Thompson - M Jonathan Vella - M Ivan Vassallo - M Mario Victor Gatt -M Pierre Sladden - M Adrian Hilman - M Brian Bondin - M Shaukat Ali Chaudary - M Robert Abela - M Alfred Camilleri - M Joseph Rapa - M Ronald Mizzi - M Rachel Montebello - F Vincent Galea - M Charlon Gouder - M Ishmael Psaila - M Etienne Borg Ferranti - M,
https://timesofmalta.com/article/we-accept-this-law-students-slam-pm-criticising-judiciary.1092086,Crime and Justice,Male: 11 Female: 4 Unknown: 0,Male: 12 Female: 0 Unknown: 0,Male: 11 Female: 5 Unknown: 0,Robert Abela - M Andrew Drago - M Bernard Grech - M David Casa - M Eve Borg Bonello - F  Arnold Cassola - M Robert Aquilina - M Joseph Muscat - M Gabriella Vella - F Keith Schembri - M Konrad Mizzi - M Daphne Caruana Galizia - F Laura Chetcuti Dimech - F Luke Bonanno - M Michael Spiteri - M Sarah Xuereb - F,
https://maltatoday.com/news/court_and_police/132408/department_of_contracts_was_not_involved_in_the_vitals_concession_former_director_general_confirms,Crime and Justice,Male: 9 Female: 1 Unknown: 2,Male: 8 Female: 3 Unknown: 0,Male: 12 Female: 2 Unknown: 0,Anthony Cachia - M Chris Fearne - M Edward Scicluna - M Leonard Caruana - M Francesco Refalo - M Samuel Sittlington - M Stephen Tonna Lowell - M Bernice Bugeja - F Marbeck Spiteri - F Adrian Delia - M  Franco Galea - M Anthony Cachia - M  Roderick Livori - M Ram Tumuluri - M,
https://maltatoday.com/news/court_and_police/129585/child_4_seriously_injured_after_being_hit_by_van_in_st_pauls_bay,Crime and Justice,Male: 2 Female: 0 Unknown: 0,Male: 0 Female: 0 Unknown: 0,Male: 2 Female: 0 Unknown: 0,Boy - M Man - M,
https://timesofmalta.com/article/hands-off-courts-bankers-union-financial-services-bodies.1092283,Crime and Justice,Male: 6 Female: 1 Unknown: 0,Male: 7 Female: 0 Unknown: 0,Male: 6 Female: 1 Unknown: 0,Robert Abela - M Joseph Muscat - M Keith Schembri - M Konrad Mizzi - M Chris Fearne - M Edward Scicluna - M Myriam Spiteri Debono - F,
https://maltatoday.com/news/court_and_police/132065/court_throws_out_second_request_to_declare_lilu_king_arrest_invalid,Crime and Justice,Male: 5 Female: 4 Unknown: 0,Male: 7 Female: 3 Unknown: 0,Male: 6 Female: 4 Unknown: 0,Lilu King - M Gabriella Vella - F Kevan Azzopardi - M Jose Herrera - M Franco Debono - M Eman Hayman - M Martina Herrera - F Adriana Zammit - F Mario Haber - M Valentina Cassar - F,
https://timesofmalta.com/article/six-years-jail-dj-raped-19year-old-language-student.1093929,Crime and Justice,Male: 2 Female: 3 Unknown: 0,Male: 0 Female: 1 Unknown: 0,Male: 2 Female: 2 Unknown: 0,Henry Alonso Cano Rojas - M Victim - F Father - M Rachel Montebello - F Friend - F,
https://maltatoday.com/news/court_and_police/128926/hospitals_inquiry_concluded_370_boxes_of_evidence_passed_on_to_attorney_general,Crime and Justice,Male: 6 Female: 0 Unknown: 1,Male: 4 Female: 0 Unknown: 1,Male: 6 Female: 0 Unknown: 0,Franklin Calleja - M Giovanni Grixti - M Joseph Muscat  - M Vince Galea  - M Robert Abela - M James DAgostino - M,
https://timesofmalta.com/article/court-expert-sam-sittlington-testify-remotely-vitals-case.1101385,Crime and Justice,Male: 20 Female: 2 Unknown: 0,Male: 16 Female: 1 Unknown: 0,Male: 19 Female: 3 Unknown: 0,Sam Sittlington - M Chris Fearne - M Edward Scicluna - M Leonard Caruana - M Francesco Refalo  - M Ronald Mizzi - M Alfred Camilleri - M Joseph Rapa - M Kenneth Deguara - M Kevin Deguara - M Jean Carl Farrugia - M Deborah Anne Chappell - F Bradley Gatt - M Aron Mifsud Bonnici - M James Camenzuli - M Manuel Castagna - M Robert Borg - M Joseph Muscat - M Bernice Bugeja  - F Marbeck Spiteri  - F Adrian Delia - M Anthony Cachia - M,
